neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,availability_365
3,62,1,150,1,2,178
2,42,2,70,3,0,25
1,135,1,150,1,9,168
3,202,2,120,1,12,206
1,79,1,99,2,0,343
3,95,2,90,2,32,147
4,165,2,33,1,20,86
3,96,1,120,1,12,163
2,215,1,189,6,2,242
3,192,2,120,1,8,5
2,160,1,85,2,25,28
2,14,1,149,2,26,360
2,42,1,150,3,15,19
2,42,1,98,1,32,257
1,133,2,73,3,14,138
3,192,2,113,2,12,197
2,75,1,250,1,0,17
2,14,2,65,2,9,311
2,52,2,100,2,0,21
2,92,2,60,4,6,303
3,120,1,105,3,32,16
2,215,1,225,1,2,71
4,167,2,60,1,14,64
2,64,2,57,5,22,60
4,57,2,65,2,29,240
2,52,2,65,3,10,12
3,207,1,125,2,0,2
4,55,2,73,1,6,363
2,86,2,169,1,12,364
3,96,1,145,1,0,10
2,14,2,62,1,27,248
3,95,2,100,2,0,15
3,120,1,150,3,19,9
2,176,1,180,3,4,156
4,4,1,250,1,0,90
1,214,2,33,3,1,365
3,95,1,150,4,22,238
2,215,2,20,1,8,1
2,14,2,79,2,16,173
1,206,2,35,2,16,156
2,217,1,90,1,11,3
1,133,2,85,5,5,365
2,215,1,200,1,16,239
2,29,2,48,1,4,166
2,29,2,60,1,0,71
1,97,2,60,3,17,66
2,14,2,49,2,8,250
4,84,2,79,1,35,32
2,215,1,179,2,2,2
2,215,1,225,6,1,88
4,124,2,56,1,0,304
4,172,1,80,1,9,116
4,78,2,85,1,12,171
2,14,1,75,2,12,41
2,14,2,50,3,10,235
2,14,2,43,2,1,341
4,167,2,48,1,6,158
3,138,1,275,2,15,5
3,207,2,80,1,1,351
2,14,2,58,2,11,365
3,95,2,75,4,1,340
2,191,2,45,1,7,50
4,5,2,75,4,19,10
3,87,1,250,5,5,358
3,65,2,89,2,11,1
3,87,2,80,3,7,217
4,165,1,138,1,28,347
3,128,1,275,3,0,21
3,38,1,199,3,35,255
3,95,1,165,5,0,163
3,96,1,200,4,10,80
2,20,1,200,4,0,45
2,159,1,125,2,14,9
2,52,2,99,1,19,153
2,14,2,58,2,14,261
2,14,1,140,6,0,252
4,12,2,48,1,7,244
4,78,2,100,1,34,189
3,192,2,100,1,0,311
2,215,2,86,2,17,342
4,172,2,70,1,3,180
4,69,2,45,2,4,324
4,117,2,100,1,0,88
2,82,2,120,2,9,365
3,202,1,115,1,3,5
2,215,1,175,2,3,4
3,128,1,195,2,1,117
3,131,2,100,2,12,252
1,193,2,140,1,31,365
2,52,2,99,1,9,249
3,95,2,50,2,13,65
2,215,2,100,1,28,20
4,57,1,178,5,14,143
3,74,1,130,3,19,244
4,5,1,140,5,15,260
2,52,1,130,2,29,119
3,203,2,70,2,33,114
2,215,2,89,2,0,305
1,132,2,130,1,0,180
4,184,2,41,2,1,365
2,29,2,45,1,18,250
2,215,2,118,2,4,112
2,90,1,180,3,0,173
2,52,2,60,1,19,362
2,14,2,70,5,8,307
1,37,2,65,3,2,89
3,128,2,90,3,6,70
3,207,2,45,1,1,66
3,65,2,105,3,1,14
1,48,2,54,1,16,69
3,76,1,225,5,4,1
4,124,3,55,1,0,47
2,215,2,38,6,2,95
2,215,1,200,3,0,179
2,29,2,75,1,14,48
2,24,2,69,1,2,303
2,29,2,70,1,1,39
2,29,2,80,3,0,140
4,78,2,80,1,0,363
3,120,2,170,5,22,259
3,96,3,69,1,0,23
2,14,1,95,3,29,13
4,5,1,69,4,0,2
4,218,2,130,1,0,89
4,118,2,75,5,17,112
3,87,1,125,2,34,12
4,105,2,45,3,3,132
2,20,1,174,2,9,3
2,26,1,100,2,7,326
3,95,2,103,2,14,19
2,215,1,180,2,0,10
3,95,2,110,3,0,64
2,77,1,110,3,6,339
4,15,1,85,1,0,33
2,14,2,55,2,18,310
4,69,2,77,2,10,354
2,21,2,60,3,1,53
4,221,2,80,1,3,89
2,27,1,176,3,0,54
2,14,1,150,2,6,4
4,151,1,149,1,0,113
2,215,2,64,1,29,13
4,78,2,60,1,32,356
3,96,1,275,1,13,189
2,14,1,199,2,3,67
4,169,1,159,1,0,166
2,191,2,55,1,18,161
2,215,2,69,2,36,49
2,14,2,65,1,20,23
2,52,1,80,5,5,8
3,74,2,120,2,11,58
1,154,2,80,2,28,78
2,14,2,60,2,1,365
2,14,2,75,2,7,11
2,215,2,80,1,13,65
2,92,2,65,1,32,22
2,64,2,60,1,0,88
2,29,2,100,1,5,145
1,134,3,77,1,0,179
2,215,1,220,5,0,89
3,202,2,125,1,0,20
3,203,2,72,1,5,32
3,145,1,179,1,4,179
3,96,2,120,1,5,352
3,95,1,110,4,13,197
4,118,2,89,1,9,357
3,207,2,100,5,0,365
4,186,2,208,1,0,364
2,215,1,174,2,27,126
2,215,2,65,2,7,255
3,96,2,160,3,30,73
2,92,1,187,3,1,256
3,207,2,120,3,0,344
2,75,2,50,1,3,348
2,14,2,45,2,22,51
3,74,1,214,2,6,343
4,100,1,130,1,0,285
2,61,1,91,2,13,305
4,118,2,119,1,2,365
4,221,2,120,2,0,363
4,107,1,68,2,2,43
3,95,2,70,3,1,347
3,203,2,90,1,31,112
2,29,1,175,5,5,107
4,172,1,105,2,29,38
4,221,2,120,2,0,365
4,80,1,175,2,11,172
3,210,1,225,3,15,6
2,21,2,55,1,1,358
2,215,2,80,1,5,17
3,202,1,129,2,8,15
2,29,3,28,1,8,41
2,18,2,25,5,7,175
3,95,2,54,5,8,332
5,187,1,78,2,0,342
4,118,1,275,1,3,339
2,18,2,79,2,1,364
2,29,2,44,3,31,365
3,65,2,180,1,14,90
2,109,2,55,1,2,18
3,146,1,228,2,29,78
2,29,2,60,5,22,175
2,191,2,55,1,31,361
3,96,1,180,3,17,281
3,96,1,225,5,24,42
2,64,2,55,2,9,342
3,104,2,79,4,26,238
3,95,1,120,4,21,128
2,215,1,140,2,18,36
4,60,2,70,1,13,88
2,64,2,85,2,3,353
3,113,1,175,2,1,3
2,14,2,60,3,13,294
2,191,2,45,1,7,32
2,31,1,110,2,1,360
3,203,1,200,2,8,337
3,138,1,243,2,4,140
3,95,2,65,1,14,180
2,61,2,35,1,7,365
3,95,2,150,1,0,88
3,74,1,200,4,1,108
2,14,1,150,3,27,319
3,203,1,135,5,1,145
2,14,2,85,4,0,89
3,95,2,55,2,4,76
4,106,2,83,2,2,322
4,5,1,150,3,0,220
3,207,2,185,2,34,365
4,165,1,150,3,0,179
2,215,2,80,2,12,356
3,62,2,100,2,7,32
2,92,2,120,5,3,242
3,96,1,128,5,0,142
3,36,1,145,4,13,86
3,131,2,250,1,0,17
4,78,2,82,1,2,85
4,165,2,75,1,31,89
2,14,2,95,3,2,38
2,14,1,90,1,17,158
4,186,1,80,2,11,313
2,29,2,60,1,16,21
2,75,2,44,5,32,286
4,190,2,80,3,1,330
5,216,1,249,4,9,351
4,169,2,53,2,7,252
2,52,1,188,3,11,144
2,215,1,250,3,0,249
2,61,2,50,2,17,318
3,36,1,120,5,0,27
2,92,1,129,3,3,74
3,95,2,85,4,3,179
3,96,1,240,2,14,156
3,65,1,250,4,12,3
2,14,2,45,1,20,10
2,20,1,170,2,21,9
4,60,2,75,2,1,363
4,5,2,120,1,0,89
3,138,2,200,5,0,263
5,157,2,50,1,16,365
4,5,2,100,1,2,179
3,95,2,54,2,6,5
3,199,2,150,3,3,4
3,95,2,85,1,8,150
3,202,1,129,1,23,109
2,81,1,209,2,3,79
2,14,2,175,2,0,83
2,29,2,90,2,8,363
4,69,2,31,3,21,111
2,14,2,120,3,1,179
1,73,1,60,1,25,311
2,52,3,45,2,0,179
3,120,1,225,6,22,17
3,95,1,120,2,25,180
2,64,1,60,3,1,94
2,61,2,50,2,21,31
2,81,1,199,2,1,68
1,63,1,200,1,26,80
3,192,2,100,1,0,344
2,92,1,75,4,0,177
3,96,3,260,1,0,168
4,105,2,65,2,17,314
2,14,2,45,3,1,116
2,32,2,120,1,16,150
4,105,2,46,3,12,5
2,215,2,120,4,10,8
2,29,2,75,3,36,292
2,14,2,71,2,23,91
2,29,2,35,2,14,16
4,167,2,50,1,3,189
2,14,2,65,3,11,164
2,86,1,145,5,11,40
4,151,2,55,1,0,129
2,215,2,49,3,7,37
4,78,2,55,1,0,59
2,14,1,120,4,13,13
4,105,2,55,4,23,112
4,80,2,79,2,2,85
2,29,2,55,2,0,5
2,215,1,200,2,0,10
3,95,2,99,1,1,256
4,167,1,140,3,13,192
2,215,1,120,2,8,8
2,77,1,125,3,2,161
3,62,2,66,1,21,64
5,162,2,22,1,21,261
3,104,2,80,2,12,49
2,215,2,70,6,0,18
3,96,1,225,3,28,323
4,55,1,110,3,23,14
2,61,2,75,3,2,245
2,52,1,150,3,11,142
3,96,1,140,5,17,2
2,53,2,52,3,28,302
3,96,1,225,2,32,44
2,8,2,65,1,10,4
3,35,1,230,2,1,77
2,14,1,185,1,4,3
2,29,3,47,1,9,365
3,95,1,95,2,16,140
3,116,1,150,3,10,9
3,87,1,195,3,19,34
4,118,2,108,2,13,333
4,55,2,95,2,6,12
2,92,2,95,1,9,54
4,12,2,49,1,4,345
2,191,2,30,1,27,168
2,58,2,100,2,0,365
3,96,2,94,3,1,20
3,96,3,69,1,8,347
3,96,2,95,3,2,83
5,89,1,75,3,0,318
2,52,1,120,2,1,14
4,4,1,129,2,1,362
3,104,2,90,3,0,255
3,62,2,90,2,0,171
2,75,2,55,4,8,173
3,203,1,195,3,17,26
3,95,2,100,1,13,71
4,85,2,50,2,18,127
3,203,2,80,2,17,126
3,74,1,234,2,2,332
2,31,1,78,1,10,3
2,61,2,89,1,3,365
2,29,2,65,2,23,339
4,169,1,99,1,1,162
3,104,2,250,3,18,336
1,37,1,175,2,14,79
2,29,1,120,1,0,363
3,65,1,199,2,30,34
2,52,1,200,3,2,362
3,203,2,95,5,20,104
1,67,2,125,1,11,189
3,96,2,110,2,13,23
3,128,1,145,1,0,310
4,5,2,115,1,4,90
2,14,2,60,3,26,47
2,215,1,150,6,5,40
3,96,2,200,4,1,22
2,42,1,225,4,29,43
1,153,2,26,1,14,311
3,207,2,75,1,0,1
4,161,2,35,4,0,363
2,215,1,135,2,22,5
3,95,2,76,5,2,66
2,215,2,100,2,16,341
1,180,2,45,1,7,365
2,14,1,245,3,33,60
2,14,1,100,2,20,273
3,96,2,179,1,24,165
2,52,2,125,2,36,7
1,156,3,28,1,17,83
2,42,1,95,3,8,12
3,95,1,145,1,23,219
2,64,1,106,1,33,15
3,202,2,98,2,8,241
4,5,1,179,2,29,116
2,92,1,181,1,35,37
3,202,1,111,2,4,12
3,35,1,225,2,0,17
2,61,1,149,2,24,145
4,5,2,120,2,0,66
3,96,1,250,3,0,259
2,29,1,90,5,0,12
3,202,2,185,5,7,341
3,87,1,150,3,12,38
2,14,1,130,1,7,16
1,17,2,55,1,0,236
4,5,1,175,1,21,85
2,14,2,130,1,3,136
1,193,2,99,1,1,318
3,76,2,179,1,35,331
3,65,1,239,3,7,351
3,138,1,229,1,0,176
2,52,1,190,2,0,128
2,215,1,180,3,2,24
2,215,1,120,2,15,292
3,207,2,75,1,9,84
2,152,1,169,4,6,16
4,118,1,199,2,6,175
3,65,2,110,3,0,12
2,52,1,115,3,34,249
2,27,2,90,4,4,89
4,167,2,50,5,2,15
2,52,1,250,3,30,114
4,190,2,78,2,20,365
3,96,2,89,2,11,54
4,165,2,45,2,0,363
2,215,2,60,3,31,147
4,184,2,70,4,3,69
1,79,2,75,2,14,210
4,51,3,27,2,16,365
2,215,1,250,2,7,183
2,152,2,200,1,1,351
2,215,1,175,3,30,24
2,81,2,86,2,7,75
3,96,1,200,3,14,9
4,5,2,65,2,16,302
3,96,1,264,2,8,2
3,138,3,43,2,2,358
2,75,2,175,2,6,178
2,215,2,101,1,5,90
3,62,1,99,5,13,8
2,21,2,50,3,2,90
2,75,1,105,3,1,38
2,215,1,200,3,14,119
3,96,2,150,2,0,11
2,215,2,79,5,5,198
2,215,2,55,3,13,36
3,62,2,68,3,4,95
2,215,2,80,1,0,5
2,14,2,50,1,5,188
4,5,2,44,2,14,47
2,14,2,50,5,1,32
3,207,2,55,1,17,30
3,203,1,225,3,33,128
2,14,1,150,5,14,363
4,161,2,75,1,16,342
3,62,1,160,1,1,26
1,155,1,79,2,2,169
2,159,2,68,3,11,187
3,95,1,133,1,20,345
2,215,1,250,5,0,209
3,95,3,55,2,36,88
3,207,2,70,3,15,95
1,25,3,57,1,4,340
2,64,2,52,3,23,90
3,202,2,100,3,0,37
2,52,1,95,5,3,20
2,215,2,102,1,30,10
3,104,2,60,2,4,359
1,153,1,93,5,1,306
3,202,1,180,2,23,2
2,75,2,91,1,1,250
4,45,1,60,3,30,55
3,74,2,100,3,24,186
2,129,2,40,1,4,84
2,215,2,95,2,0,193
3,207,2,115,3,3,179
3,131,2,85,2,11,9
2,52,1,275,3,27,271
4,190,2,70,2,31,319
3,192,2,91,1,5,63
3,120,2,85,2,23,344
4,221,1,179,1,5,76
3,96,2,139,2,35,93
4,106,2,135,1,2,365
2,14,1,250,1,4,165
2,29,1,120,1,0,339
4,69,1,70,1,8,141
2,92,2,50,2,30,249
2,29,2,70,3,3,21
4,12,1,53,6,0,66
2,14,1,110,3,4,252
3,202,1,160,1,1,71
2,215,2,100,1,12,89
3,179,1,275,2,6,5
2,14,1,100,3,4,358
2,14,2,58,2,4,164
2,92,2,179,3,36,79
1,155,2,35,1,16,3
3,210,1,199,4,24,35
2,29,2,75,2,8,317
1,211,1,75,1,5,355
3,95,2,100,2,0,40
3,96,1,199,3,0,358
3,207,2,60,3,0,81
2,81,1,235,4,23,31
3,95,1,165,3,2,207
2,29,2,74,3,16,131
3,210,2,180,3,1,123
2,92,2,179,3,4,81
3,7,2,100,1,0,359
3,62,2,65,1,4,69
3,131,2,50,2,15,2
3,207,2,85,3,10,362
1,125,2,60,3,0,90
3,96,2,98,6,1,8
3,96,1,150,2,7,14
3,192,2,100,1,0,296
2,14,2,65,2,17,350
1,135,2,60,1,30,333
3,128,1,200,4,7,32
3,65,2,85,4,7,54
3,120,1,150,3,28,1
3,62,2,175,2,3,105
3,62,2,105,3,21,9
2,92,2,69,2,25,125
2,61,2,50,4,12,62
1,67,2,75,1,15,348
3,207,2,55,2,17,34
2,77,2,125,4,13,180
4,80,2,70,1,4,134
3,95,2,100,5,0,364
3,95,1,250,1,0,249
4,5,2,45,2,4,31
2,183,1,99,3,3,1
3,36,1,135,3,9,68
3,62,2,90,1,0,102
2,14,1,90,5,25,347
2,90,2,40,2,7,318
2,75,2,40,3,28,54
4,186,2,47,3,2,56
3,95,2,65,2,22,275
2,92,1,99,3,29,50
2,14,2,75,2,3,22
2,61,2,200,5,0,365
2,75,2,150,1,0,365
2,14,2,39,3,33,146
3,120,1,150,1,17,264
2,75,1,80,1,0,12
3,74,1,228,2,8,343
2,160,2,60,5,15,41
3,199,2,85,1,6,42
2,29,2,50,2,32,114
3,202,1,180,3,22,273
2,61,2,110,2,3,176
2,8,2,85,2,36,281
2,42,2,100,5,1,6
2,183,1,150,2,21,11
3,203,2,180,2,1,342
2,75,1,85,3,3,86
4,78,2,85,2,18,60
1,79,1,92,2,9,48
3,95,2,49,1,27,180
2,14,2,50,2,1,361
2,29,2,40,2,23,8
3,179,1,225,2,5,30
2,29,2,60,1,18,29
2,29,2,33,2,3,188
3,95,3,100,1,1,90
4,5,2,95,1,13,183
4,108,2,65,1,1,139
2,159,1,150,2,4,5
4,111,1,110,2,0,76
1,156,3,28,1,29,89
4,60,1,99,1,14,138
3,95,2,75,3,20,364
3,95,2,120,4,31,188
3,74,2,99,4,11,365
3,95,1,130,2,23,14
2,29,2,39,1,5,158
3,35,1,248,2,9,363
3,95,2,69,1,22,365
4,78,2,30,1,16,153
3,179,1,250,2,1,173
2,215,2,47,1,5,4
3,65,1,225,2,0,310
4,69,2,115,1,0,170
2,92,1,100,5,3,78
2,215,2,89,6,8,260
2,215,2,98,1,9,53
5,47,2,33,3,29,356
3,120,2,95,2,5,165
2,29,1,150,2,0,365
3,131,1,150,2,0,10
2,61,2,35,1,7,351
3,65,1,200,6,1,128
2,92,2,85,1,0,341
3,96,2,150,2,0,7
2,92,1,99,4,10,19
4,106,2,135,1,1,180
2,21,3,38,1,7,365
2,14,2,140,1,0,173
3,95,2,85,1,18,92
2,42,2,150,2,3,35
4,55,1,100,1,27,36
4,72,2,85,1,2,362
3,65,1,150,2,3,6
2,42,3,35,1,0,345
4,51,3,37,1,34,362
4,164,2,85,1,1,106
3,95,2,105,3,11,20
2,14,2,65,1,4,12
3,202,1,180,3,10,340
3,96,1,168,3,2,4
2,52,2,65,2,3,126
3,192,2,139,3,10,189
4,164,2,40,3,14,8
3,210,1,215,2,2,5
3,95,2,150,1,1,59
3,96,2,79,1,20,151
2,14,1,130,4,3,5
2,215,1,99,1,0,297
2,31,1,110,2,0,353
3,128,1,163,1,8,239
1,79,2,39,2,24,211
2,109,3,65,1,0,27
2,14,2,80,2,8,281
4,51,2,65,1,29,333
2,215,2,65,2,24,53
4,13,1,105,4,8,222
3,74,1,221,2,4,333
4,55,2,60,3,6,43
4,98,2,50,1,5,89
2,215,2,70,1,13,76
4,106,2,39,1,15,164
2,14,1,60,3,16,5
4,72,1,147,4,20,107
3,93,1,225,3,2,1
3,202,1,120,1,0,1
4,105,3,58,2,4,267
3,96,1,241,3,8,23
3,74,1,168,4,0,29
2,53,1,135,2,3,43
3,95,2,45,4,19,42
4,78,2,90,1,27,29
4,218,2,70,2,7,65
4,55,2,85,3,3,163
3,203,2,84,6,3,6
4,5,3,100,1,0,89
2,29,2,68,2,5,15
2,90,1,129,3,4,167
2,109,2,50,3,8,14
3,96,1,190,2,0,8
2,29,2,65,2,8,8
4,161,2,41,1,24,351
2,160,2,70,1,19,199
4,124,2,50,1,4,137
2,215,2,60,2,36,52
1,49,2,80,1,0,88
4,221,1,146,2,7,89
2,90,1,130,3,15,119
3,128,2,75,4,7,357
2,64,2,68,3,0,363
2,64,2,52,2,3,89
2,215,1,150,5,1,327
2,92,2,70,1,0,70
2,14,2,32,3,0,48
4,110,1,100,1,14,90
3,192,2,100,1,0,319
3,210,1,180,2,4,22
3,128,2,90,1,2,217
4,190,2,60,2,4,2
3,74,1,229,2,14,323
3,128,1,120,1,3,257
4,124,2,50,1,4,219
2,29,2,51,1,19,177
4,5,1,110,3,3,342
1,119,2,100,3,2,207
5,195,2,55,3,6,88
4,124,1,149,3,8,350
4,182,3,29,5,1,365
4,151,1,70,5,17,331
2,86,2,160,1,1,364
3,128,1,250,5,7,161
2,42,2,55,2,1,11
2,14,2,40,2,6,363
2,29,1,100,1,1,85
2,215,2,77,6,17,188
4,80,2,78,2,28,205
3,203,2,250,2,3,94
3,65,1,220,4,13,2
3,207,1,150,2,3,35
4,105,1,129,4,1,361
4,5,1,110,2,2,6
2,8,1,110,2,34,96
2,18,3,79,1,15,180
2,42,1,200,3,22,363
2,14,1,150,1,3,228
2,64,2,125,1,3,281
3,35,1,100,3,11,24
2,82,1,95,6,20,141
2,14,2,55,1,9,173
2,215,2,100,4,4,107
2,14,2,43,1,0,220
2,52,2,43,3,10,305
2,14,2,40,4,34,105
4,5,1,150,2,0,359
3,65,1,250,3,6,162
3,203,1,250,3,4,3
3,74,1,244,2,2,315
4,118,2,48,6,0,313
4,165,2,40,2,18,30
2,52,2,95,3,1,360
4,106,2,99,3,0,365
2,14,1,120,3,1,9
2,44,1,200,2,1,1
3,207,2,51,3,0,13
2,64,2,45,1,0,365
2,14,2,62,1,5,66
1,112,2,80,2,2,220
2,42,3,37,1,4,344
2,215,1,235,1,35,9
4,218,2,50,2,7,174
2,160,1,150,3,26,241
3,207,2,50,2,6,29
2,14,1,143,2,8,38
2,191,3,80,1,7,90
2,75,2,150,5,0,358
2,14,1,130,3,6,14
2,29,2,69,2,16,185
3,35,1,200,4,1,228
2,29,2,60,1,6,52
2,14,2,65,5,10,3
2,64,1,89,3,11,13
2,52,1,188,1,10,199
2,81,1,160,3,13,252
4,111,2,49,4,6,111
2,92,1,250,5,0,174
4,5,3,32,2,28,16
3,36,1,275,2,15,207
3,113,1,145,2,26,269
1,1,2,142,1,30,57
2,215,1,122,3,18,61
2,160,1,200,3,32,317
2,159,1,225,5,6,188
3,95,2,179,1,2,309
3,203,1,100,3,7,52
3,113,2,110,2,7,175
4,85,2,43,1,9,301
2,215,2,86,2,23,365
3,87,2,199,1,0,365
2,152,1,125,5,6,31
3,96,1,199,1,7,148
2,215,2,65,3,7,2
3,202,1,189,2,3,29
4,190,3,30,3,2,354
2,61,2,59,1,3,343
3,207,1,90,5,5,18
2,77,2,200,1,3,87
3,203,1,180,2,3,70
3,203,1,160,2,20,6
2,215,2,80,5,6,64
3,210,2,88,2,2,348
3,95,2,75,2,29,2
2,215,1,109,3,2,5
2,92,2,110,5,7,300
2,81,1,220,6,0,43
2,29,2,100,1,15,359
4,5,2,80,2,14,51
1,25,2,43,4,10,88
2,81,1,80,3,2,107
2,81,1,250,2,0,46
2,14,1,160,3,20,136
3,95,2,200,1,2,32
2,24,2,75,2,1,100
3,120,2,89,4,4,182
2,75,1,115,2,20,282
2,215,1,200,4,0,4
2,52,1,275,2,2,356
3,35,2,200,3,0,158
3,202,1,239,3,17,212
2,215,2,90,3,17,4
2,14,1,108,2,26,315
2,29,2,65,3,16,74
4,5,2,99,1,15,322
4,106,2,65,1,3,179
2,14,3,110,3,28,34
3,36,2,87,3,27,12
3,62,1,139,1,0,354
2,215,1,240,3,3,85
1,79,2,39,2,1,175
2,215,1,140,4,0,24
3,62,2,101,3,10,62
4,106,2,60,1,6,365
2,92,2,85,2,36,278
2,14,2,65,2,5,48
4,5,1,125,3,10,64
2,14,1,100,3,0,89
3,62,1,200,6,32,251
2,215,2,80,1,1,23
4,23,1,93,3,0,15
3,202,1,145,2,1,100
2,31,1,125,3,3,85
2,26,1,75,3,1,94
3,65,2,115,2,12,33
2,14,2,98,1,6,135
2,82,2,60,4,0,155
2,52,2,100,1,1,89
3,95,2,50,4,15,4
4,12,2,47,1,19,350
2,215,2,57,2,1,3
2,52,1,165,2,23,182
1,97,2,80,2,32,17
3,35,1,210,1,0,337
2,160,2,49,2,15,251
2,14,2,60,3,0,89
2,61,2,175,1,3,87
3,74,1,225,4,27,169
2,61,2,89,1,8,365
3,65,1,185,3,10,275
3,65,1,120,4,5,1
4,106,2,50,3,0,74
2,64,2,50,1,35,365
5,208,2,37,2,25,306
2,14,1,139,1,4,7
4,105,2,70,3,1,59
2,29,1,150,3,1,21
4,124,2,40,1,2,169
2,29,2,67,1,20,365
2,29,2,75,1,0,175
2,14,1,64,2,7,6
2,29,2,58,2,6,122
2,14,2,99,1,24,179
3,202,1,250,2,0,16
4,186,2,59,1,8,359
2,14,2,65,2,34,175
2,176,1,199,3,16,129
3,65,1,200,2,7,36
4,78,1,85,1,8,150
4,78,2,72,1,8,74
2,52,3,75,1,2,318
3,65,1,125,2,28,179
3,62,1,124,1,13,86
2,14,1,165,3,0,83
3,95,2,215,2,3,91
2,14,2,35,3,2,20
2,29,2,55,4,0,189
2,52,2,85,1,1,65
4,5,1,115,5,28,38
3,65,1,130,5,2,363
3,113,3,39,2,1,345
4,55,2,70,2,4,89
2,29,2,85,4,2,364
2,14,2,79,2,2,5
5,195,2,50,1,4,84
3,95,2,105,4,2,119
3,65,1,275,2,3,12
2,160,1,200,2,6,267
3,128,1,189,4,16,323
2,21,3,40,3,2,50
3,138,1,240,2,4,99
3,95,2,100,3,8,359
3,95,2,55,2,17,125
3,93,2,150,2,36,13
2,14,1,68,3,19,28
3,35,1,162,2,6,66
4,51,3,23,1,8,308
2,29,1,250,3,16,72
3,179,1,245,4,8,52
3,95,2,50,4,20,3
2,14,2,86,2,2,342
3,95,2,80,4,27,196
2,52,2,30,1,1,34
2,14,1,235,3,5,3
3,120,1,126,3,4,3
1,156,3,28,1,2,88
2,42,1,250,5,6,354
2,191,2,49,1,9,177
2,215,2,65,1,2,124
2,215,2,150,1,6,364
3,96,2,140,3,2,85
3,96,1,269,3,0,329
4,186,2,55,1,16,269
2,52,1,150,3,3,345
2,29,2,75,1,27,29
2,32,1,147,6,14,14
2,90,1,99,2,3,97
3,95,2,200,2,0,89
4,169,1,250,2,0,52
4,78,2,75,1,9,204
3,202,1,249,2,7,363
3,95,1,102,5,20,18
2,29,2,45,3,9,10
2,20,2,99,1,15,149
3,128,2,159,1,0,365
2,81,1,250,2,4,12
3,35,1,165,6,4,13
3,207,2,69,5,33,1
2,81,1,135,6,12,188
3,203,1,160,3,36,318
4,80,1,268,3,4,154
2,8,2,75,1,16,134
4,106,2,79,1,5,179
3,62,2,80,2,1,181
4,105,2,55,4,6,249
3,35,1,239,3,15,42
4,5,2,86,4,28,242
1,211,2,75,1,0,363
3,207,1,125,2,2,321
4,69,1,120,1,1,331
4,78,2,43,1,0,339
3,113,1,120,2,5,10
3,128,1,240,2,14,279
2,52,1,88,2,14,16
3,96,3,100,1,1,212
2,215,2,75,3,0,358
2,14,2,200,2,3,189
3,74,1,214,2,1,319
3,74,1,160,4,32,39
3,95,2,60,1,14,310
4,118,2,100,1,5,351
4,186,2,55,1,12,180
3,96,1,255,3,2,188
2,14,2,55,2,19,359
2,52,2,75,2,13,354
3,203,1,110,5,0,7
3,35,1,165,1,31,358
5,47,2,34,4,24,293
2,52,1,160,5,1,290
4,5,1,135,3,0,227
4,106,2,65,1,0,74
3,62,1,115,3,8,183
3,35,1,139,1,20,355
2,215,1,149,6,7,4
2,14,1,150,2,1,22
2,29,2,66,2,8,159
4,60,3,34,1,2,123
4,106,2,159,1,0,363
2,81,2,90,5,0,85
3,96,2,199,1,10,356
3,202,1,140,4,4,5
2,129,2,54,2,3,64
3,179,2,249,5,3,5
4,55,1,140,3,2,363
1,197,3,25,2,5,146
3,65,1,89,4,16,17
2,215,2,200,3,5,85
2,64,2,45,1,0,363
2,14,3,37,2,3,343
2,81,1,150,2,8,11
2,42,1,200,2,6,76
3,74,1,247,2,9,272
4,5,1,60,6,11,299
2,191,1,109,3,34,156
2,14,2,40,3,7,13
2,29,2,60,2,4,61
4,182,2,59,4,2,365
4,69,1,179,2,31,239
2,92,2,200,4,0,365
3,128,2,90,2,13,24
5,208,2,200,3,0,365
3,96,2,85,1,8,30
4,118,1,149,3,14,30
2,92,2,110,2,5,82
2,215,1,120,2,27,8
2,215,1,160,5,15,83
4,55,2,70,3,23,365
4,5,1,98,2,1,292
4,107,1,65,2,0,19
4,5,2,74,1,0,359
3,202,2,85,1,0,7
3,113,1,150,1,22,29
4,190,2,50,5,6,54
2,75,1,72,1,15,1
2,14,2,35,1,27,338
2,92,2,85,1,14,137
3,65,1,175,2,5,15
2,64,1,175,3,10,292
2,61,2,85,1,1,167
4,78,2,48,1,3,166
3,35,2,115,1,3,113
2,52,2,47,3,0,125
2,14,1,155,2,10,42
4,124,1,150,2,27,317
3,120,1,200,3,0,270
1,153,2,55,1,32,333
2,29,2,44,2,6,163
4,55,2,55,1,36,179
3,95,2,75,2,15,140
1,97,2,80,2,29,17
2,14,1,150,1,14,307
2,75,2,44,3,25,3
3,95,2,69,1,4,365
1,39,2,50,2,11,88
3,113,2,125,2,10,256
2,52,2,120,2,8,162
2,29,2,36,3,13,329
3,113,1,148,5,29,188
2,64,2,55,1,1,87
3,95,1,150,2,17,19
5,195,2,90,1,6,262
2,8,1,245,3,2,255
2,27,2,38,2,0,176
4,184,1,100,2,10,353
2,29,2,46,2,28,23
3,95,2,97,2,5,365
3,95,1,85,2,25,58
3,128,1,250,1,11,336
2,29,2,44,5,3,4
2,14,1,86,2,19,284
2,191,1,100,5,12,106
3,65,1,250,1,5,233
3,120,1,214,3,20,279
3,95,2,120,1,0,180
3,38,2,165,2,0,89
2,215,2,70,2,18,205
